,0,coordinates,latitude,longitude,lat_long,coord_tuple
533,YUNG KUANG RD,"{'address_components': [{'long_name': 'Yung Kuang Road', 'short_name': 'Yung Kuang Rd', 'types': ['route']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Yung Kuang Rd, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3319283, 'lng': 103.7251155}, 'southwest': {'lat': 1.331027, 'lng': 103.7209525}}, 'location': {'lat': 1.3314888, 'lng': 103.7230853}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.332826630291502, 'lng': 103.7251155}, 'southwest': {'lat': 1.330128669708498, 'lng': 103.7209525}}}, 'place_id': 'ChIJSR0YU_kP2jERcrEw733WF8g', 'types': ['route']}",1.3314888,103.7230853,1.3314888%2C103.7230853,"[None, None]"
534,ANCHORVALE ST,"{'address_components': [{'long_name': 'Anchorvale Street', 'short_name': 'Anchorvale St', 'types': ['route']}, {'long_name': 'Sengkang', 'short_name': 'Sengkang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Anchorvale St, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3983855, 'lng': 103.8948245}, 'southwest': {'lat': 1.39597, 'lng': 103.8832261}}, 'location': {'lat': 1.3972468, 'lng': 103.8891036}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.398526730291502, 'lng': 103.8948245}, 'southwest': {'lat': 1.395828769708498, 'lng': 103.8832261}}}, 'place_id': 'ChIJzzQucHQW2jER7Jnp6cUCovo', 'types': ['route']}",1.3972468,103.8891036,1.3972468%2C103.8891036,"[None, None]"
535,TAMPINES CTRL 8,"{'address_components': [{'long_name': 'Tampines Central 8', 'short_name': 'Tampines Central 8', 'types': ['route']}, {'long_name': 'Tampines', 'short_name': 'Tampines', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Tampines Central 8, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3572009, 'lng': 103.9411373}, 'southwest': {'lat': 1.3557038, 'lng': 103.9401289}}, 'location': {'lat': 1.3566538, 'lng': 103.9405427}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.357801330291502, 'lng': 103.9419820802915}, 'southwest': {'lat': 1.355103369708498, 'lng': 103.9392841197085}}}, 'place_id': 'ChIJDZwwVQw92jER42O89U3GD58', 'types': ['route']}",1.3566538,103.9405427,1.3566538%2C103.9405427,"[None, None]"
536,YISHUN ST 51,"{'address_components': [{'long_name': 'Yishun Street 51', 'short_name': 'Yishun St 51', 'types': ['route']}, {'long_name': 'Yishun', 'short_name': 'Yishun', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Yishun St 51, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.419439, 'lng': 103.8459004}, 'southwest': {'lat': 1.4156293, 'lng': 103.8397408}}, 'location': {'lat': 1.4163664, 'lng': 103.8433564}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.419439, 'lng': 103.8459004}, 'southwest': {'lat': 1.4156293, 'lng': 103.8397408}}}, 'place_id': 'ChIJ0SnO6D8U2jERHsBig7wBpAk', 'types': ['route']}",1.4163664,103.8433564,1.4163664%2C103.8433564,"[None, None]"
537,UPP SERANGOON VIEW,"{'address_components': [{'long_name': 'Upper Serangoon View', 'short_name': 'Upper Serangoon View', 'types': ['route']}, {'long_name': 'Hougang', 'short_name': 'Hougang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Upper Serangoon View, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3774565, 'lng': 103.9042489}, 'southwest': {'lat': 1.3736472, 'lng': 103.9006241}}, 'location': {'lat': 1.3748539, 'lng': 103.9030884}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3774565, 'lng': 103.9042489}, 'southwest': {'lat': 1.3736472, 'lng': 103.9006241}}}, 'place_id': 'ChIJ7bLRxjoW2jERy5ulVEhHDuI', 'types': ['route']}",1.3748539,103.9030884,1.3748539%2C103.9030884,"[None, None]"
538,TAMPINES AVE 1,"{'address_components': [{'long_name': 'Tampines Avenue 1', 'short_name': 'Tampines Ave 1', 'types': ['route']}, {'long_name': 'Tampines', 'short_name': 'Tampines', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Tampines Ave 1, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3506632, 'lng': 103.9434035}, 'southwest': {'lat': 1.3435518, 'lng': 103.9258188}}, 'location': {'lat': 1.3464261, 'lng': 103.9338822}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3506632, 'lng': 103.9434035}, 'southwest': {'lat': 1.3435518, 'lng': 103.9258188}}}, 'place_id': 'ChIJgdv9qGs92jER2Me3y-LihNc', 'types': ['route']}",1.3464261,103.9338822,1.3464261%2C103.9338822,"[None, None]"
539,BEDOK RESERVOIR CRES,"{'address_components': [{'long_name': 'Bedok Reservoir Crescent', 'short_name': 'Bedok Reservoir Cres', 'types': ['route']}, {'long_name': 'Bedok', 'short_name': 'Bedok', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Bedok Reservoir Cres, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3370882, 'lng': 103.9209245}, 'southwest': {'lat': 1.3360563, 'lng': 103.9196443}}, 'location': {'lat': 1.3363313, 'lng': 103.9204707}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.337921230291502, 'lng': 103.9216333802915}, 'southwest': {'lat': 1.335223269708498, 'lng': 103.9189354197085}}}, 'place_id': 'ChIJpTzuH1o92jER_w5E51l9voE', 'types': ['route']}",1.3363313,103.9204707,1.3363313%2C103.9204707,"[None, None]"
540,ANG MO KIO ST 61,"{'address_components': [{'long_name': 'Ang Mo Kio Street 61', 'short_name': 'Ang Mo Kio St. 61', 'types': ['route']}, {'long_name': 'Ang Mo Kio', 'short_name': 'Ang Mo Kio', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Ang Mo Kio St. 61, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3834003, 'lng': 103.8444511}, 'southwest': {'lat': 1.3792749, 'lng': 103.8397408}}, 'location': {'lat': 1.3809827, 'lng': 103.8411848}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3834003, 'lng': 103.8444511}, 'southwest': {'lat': 1.3792749, 'lng': 103.8397408}}}, 'place_id': 'ChIJb-C3XsAW2jERl5nBUNqfg8w', 'types': ['route']}",1.3809827,103.8411848,1.3809827%2C103.8411848,"[None, None]"
541,DAWSON RD,"{'address_components': [{'long_name': 'Dawson Road', 'short_name': 'Dawson Rd', 'types': ['route']}, {'long_name': 'Queenstown', 'short_name': 'Queenstown', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Dawson Rd, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.2968787, 'lng': 103.8111207}, 'southwest': {'lat': 1.2921998, 'lng': 103.8100339}}, 'location': {'lat': 1.2947656, 'lng': 103.8106115}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.2968787, 'lng': 103.8119262802915}, 'southwest': {'lat': 1.2921998, 'lng': 103.8092283197085}}}, 'place_id': 'ChIJPwmNBi4a2jER9VrPPmN-fSg', 'types': ['route']}",1.2947656,103.8106115,1.2947656%2C103.8106115,"[None, None]"
542,FERNVALE ST,"{'address_components': [{'long_name': 'Fernvale Street', 'short_name': 'Fernvale St', 'types': ['route']}, {'long_name': 'Sengkang', 'short_name': 'Sengkang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Fernvale St, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.39902, 'lng': 103.8850383}, 'southwest': {'lat': 1.3972039, 'lng': 103.8752528}}, 'location': {'lat': 1.3982639, 'lng': 103.880279}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.399460930291502, 'lng': 103.8850383}, 'southwest': {'lat': 1.396762969708498, 'lng': 103.8752528}}}, 'place_id': 'ChIJN6m8t3kW2jERtrTOgRrmVV8', 'types': ['route']}",1.3982639,103.880279,1.3982639%2C103.880279,"[None, None]"
543,SENG POH RD,"{'address_components': [{'long_name': 'Seng Poh Road', 'short_name': 'Seng Poh Rd', 'types': ['route']}, {'long_name': 'Bukit Merah', 'short_name': 'Bukit Merah', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Seng Poh Rd, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.2862174, 'lng': 103.8345326}, 'southwest': {'lat': 1.2833067, 'lng': 103.8310455}}, 'location': {'lat': 1.284938, 'lng': 103.8330175}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.2862174, 'lng': 103.8345326}, 'southwest': {'lat': 1.2833067, 'lng': 103.8310455}}}, 'place_id': 'ChIJFUOL-3kZ2jERaJ6Y0-ZmHHA', 'types': ['route']}",1.284938,103.8330175,1.284938%2C103.8330175,"[None, None]"
544,HOUGANG ST 32,"{'address_components': [{'long_name': 'Hougang Street 32', 'short_name': 'Hougang St. 32', 'types': ['route']}, {'long_name': 'Hougang', 'short_name': 'Hougang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Hougang St. 32, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3637372, 'lng': 103.8959119}, 'southwest': {'lat': 1.3619796, 'lng': 103.8930122}}, 'location': {'lat': 1.3632819, 'lng': 103.8941426}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.364207380291502, 'lng': 103.8959119}, 'southwest': {'lat': 1.361509419708498, 'lng': 103.8930122}}}, 'place_id': 'ChIJSW6cIMsX2jERmSLSO9WbIHE', 'types': ['route']}",1.3632819,103.8941426,1.3632819%2C103.8941426,"[None, None]"
545,TAMPINES ST 86,"{'address_components': [{'long_name': 'Tampines Street 86', 'short_name': 'Tampines Street 86', 'types': ['route']}, {'long_name': 'Tampines', 'short_name': 'Tampines', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Tampines Street 86, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3564945, 'lng': 103.9325261}, 'southwest': {'lat': 1.3494793, 'lng': 103.9270877}}, 'location': {'lat': 1.3529253, 'lng': 103.9291632}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3564945, 'lng': 103.9325261}, 'southwest': {'lat': 1.3494793, 'lng': 103.9270877}}}, 'place_id': 'ChIJIwHLR2492jERBKF9-swJuic', 'types': ['route']}",1.3529253,103.9291632,1.3529253%2C103.9291632,"[None, None]"
546,HENDERSON RD,"{'address_components': [{'long_name': 'Bukit Merah Central', 'short_name': 'Bukit Merah Central', 'types': ['route']}, {'long_name': 'Bukit Merah', 'short_name': 'Bukit Merah', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Bukit Merah Central, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.2851614, 'lng': 103.8194525}, 'southwest': {'lat': 1.2816198, 'lng': 103.8136564}}, 'location': {'lat': 1.2836718, 'lng': 103.8161929}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.2851614, 'lng': 103.8194525}, 'southwest': {'lat': 1.2816198, 'lng': 103.8136564}}}, 'place_id': 'ChIJA50YuNYb2jERLasCzUMgjGs', 'types': ['route']}",1.2836718,103.8161929,1.2836718%2C103.8161929,"[None, None]"
547,SUMANG WALK,"{'address_components': [{'long_name': 'Sumang Walk', 'short_name': 'Sumang Walk', 'types': ['route']}, {'long_name': 'Punggol', 'short_name': 'Punggol', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Sumang Walk, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4135424, 'lng': 103.8998991}, 'southwest': {'lat': 1.4021272, 'lng': 103.8940996}}, 'location': {'lat': 1.4082573, 'lng': 103.895989}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.4135424, 'lng': 103.8998991}, 'southwest': {'lat': 1.4021272, 'lng': 103.8940996}}}, 'place_id': 'ChIJQ5GmyOYV2jERIsIpHvU1_5s', 'types': ['route']}",1.4082573,103.895989,1.4082573%2C103.895989,"[None, None]"
548,CHOA CHU KANG AVE 7,"{'address_components': [{'long_name': 'Choa Chu Kang Avenue 7', 'short_name': 'Choa Chu Kang Ave 7', 'types': ['route']}, {'long_name': 'Choa Chu Kang', 'short_name': 'Choa Chu Kang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Choa Chu Kang Ave 7, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3769183, 'lng': 103.7484672}, 'southwest': {'lat': 1.3727985, 'lng': 103.7459328}}, 'location': {'lat': 1.3749472, 'lng': 103.7466605}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.3769183, 'lng': 103.7485489802915}, 'southwest': {'lat': 1.3727985, 'lng': 103.7458510197085}}}, 'place_id': 'ChIJnxufKMQR2jERgJLZl4Y7htQ', 'types': ['route']}",1.3749472,103.7466605,1.3749472%2C103.7466605,"[None, None]"
549,KEAT HONG CL,"{'address_components': [{'long_name': 'Keat Hong Close', 'short_name': 'Keat Hong Cl', 'types': ['route']}, {'long_name': 'Choa Chu Kang', 'short_name': 'Choa Chu Kang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Keat Hong Cl, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3747436, 'lng': 103.7433983}, 'southwest': {'lat': 1.374001, 'lng': 103.741769}}, 'location': {'lat': 1.3744652, 'lng': 103.7425722}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.375721280291502, 'lng': 103.7439326302915}, 'southwest': {'lat': 1.373023319708498, 'lng': 103.7412346697085}}}, 'place_id': 'ChIJhzWgRsUR2jERCRo_hDQyS4M', 'types': ['route']}",1.3744652,103.7425722,1.3744652%2C103.7425722,"[None, None]"
550,JURONG WEST CTRL 3,"{'address_components': [{'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Jurong West, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3644129, 'lng': 103.7282631}, 'southwest': {'lat': 1.3235349, 'lng': 103.674831}}, 'location': {'lat': 1.3403898, 'lng': 103.7089875}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 1.3644129, 'lng': 103.7282631}, 'southwest': {'lat': 1.3235349, 'lng': 103.674831}}}, 'partial_match': True, 'place_id': 'ChIJcblDZ0UF2jERgAEbs22sCEk', 'types': ['neighborhood', 'political']}",1.3403898,103.7089875,1.3403898%2C103.7089875,"[None, None]"
551,KEAT HONG LINK,"{'address_components': [{'long_name': 'Keat Hong Link', 'short_name': 'Keat Hong Link', 'types': ['route']}, {'long_name': 'Choa Chu Kang', 'short_name': 'Choa Chu Kang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Keat Hong Link, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3763127, 'lng': 103.7513639}, 'southwest': {'lat': 1.3750071, 'lng': 103.7462948}}, 'location': {'lat': 1.3756913, 'lng': 103.7488088}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.377008880291502, 'lng': 103.7513639}, 'southwest': {'lat': 1.374310919708498, 'lng': 103.7462948}}}, 'place_id': 'ChIJDf18C8YR2jERahjQTAXt63Q', 'types': ['route']}",1.3756913,103.7488088,1.3756913%2C103.7488088,"[None, None]"
552,ALJUNIED AVE 2,"{'address_components': [{'long_name': 'Aljunied Avenue 2', 'short_name': 'Aljunied Ave 2', 'types': ['route']}, {'long_name': 'Geylang', 'short_name': 'Geylang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Aljunied Ave 2, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3216153, 'lng': 103.8887533}, 'southwest': {'lat': 1.3201438, 'lng': 103.8854007}}, 'location': {'lat': 1.3209156, 'lng': 103.8870987}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.322228530291502, 'lng': 103.8887533}, 'southwest': {'lat': 1.319530569708498, 'lng': 103.8854007}}}, 'place_id': 'ChIJsex4wyMY2jERZbPN-4LEiyA', 'types': ['route']}",1.3209156,103.8870987,1.3209156%2C103.8870987,"[None, None]"
553,SUMANG LANE,"{'address_components': [{'long_name': 'Sumang Lane', 'short_name': 'Sumang Ln', 'types': ['route']}, {'long_name': 'Punggol', 'short_name': 'Punggol', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': 'Sumang Ln, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.4033353, 'lng': 103.8959119}, 'southwest': {'lat': 1.4017563, 'lng': 103.8890252}}, 'location': {'lat': 1.4024854, 'lng': 103.8924562}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.403894780291502, 'lng': 103.8959119}, 'southwest': {'lat': 1.401196819708498, 'lng': 103.8890252}}}, 'place_id': 'ChIJiQBDut8V2jERca1K3jG41kY', 'types': ['route']}",1.4024854,103.8924562,1.4024854%2C103.8924562,"[None, None]"
554,CANBERRA CRES,"{'address_components': [{'long_name': 'Canberra Crescent', 'short_name': 'Canberra Cres', 'types': ['route']}, {'long_name': 'Sembawang', 'short_name': 'Sembawang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '752106', 'short_name': '752106', 'types': ['postal_code']}], 'formatted_address': 'Canberra Cres, Singapore 752106', 'geometry': {'bounds': {'northeast': {'lat': 1.4504998, 'lng': 103.8324947}, 'southwest': {'lat': 1.4427054, 'lng': 103.8281471}}, 'location': {'lat': 1.4467709, 'lng': 103.8299021}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 1.4504998, 'lng': 103.8324947}, 'southwest': {'lat': 1.4427054, 'lng': 103.8281471}}}, 'place_id': 'ChIJfaTHEYYU2jERvQCp2DHOYlA', 'types': ['route']}",1.4467709,103.8299021,1.4467709%2C103.8299021,"[None, None]"
